qa_id,source_type,source_sample_id,question,scenario_text,ground_truth
IR-0137,irrelevant,IR-0137,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담사: 안녕하세요, 배송 문의 상담센터입니다. 무엇을 도와드릴까요?
고객: 오늘 도착 예정이라고 되어 있는데 아직 안 와서 확인 좀 부탁드려요.
상담사: 네, 확인 도와드리겠습니다. 주문번호나 수령인 성함을 알려주실 수 있을까요?
고객: 주문번호는 1047-2291이고, 성함은 김민수입니다.
상담사: 감사합니다. 잠시만 확인하겠습니다.
고객: 네, 기다리겠습니다.
상담사: 확인 결과, 현재 배송 차량이 인근 지역을 순회 중이며 오늘 오후 늦게 도착 예정으로 확인됩니다.
고객: 오후 늦게면 대략 몇 시쯤일까요?
상담사: 현재로는 5시에서 7시 사이로 안내되고 있습니다. 도로 상황에 따라 조금 변동될 수 있습니다.
고객: 그럼 제가 집에 없을 수도 있는데, 문 앞에 두고 가도 되나요?
상담사: 네, 가능합니다. 다만 공동현관 비밀번호가 필요하시면 배송 메모에 남겨주셔야 합니다.
고객: 공동현관은 열려 있어서 비밀번호는 없고, 문 앞에만 놓아주시면 됩니다.
상담사: 네, 문 앞 배송 요청으로 반영해드리겠습니다.
고객: 혹시 배송 전에 기사님께 연락이 갈 수 있나요?
상담사: 네, 배송 시작 전에 기사님이 연락드릴 수 있습니다. 다만 통화가 어려우시면 문자로 안내가 나갈 수 있습니다.
고객: 알겠습니다. 오늘 꼭 받아야 해서 혹시 더 지연되면 알려주세요.
상담사: 네, 지연이 발생하면 자동으로 안내 문자 발송되도록 처리해드리겠습니다.
고객: 감사합니다. 그럼 오늘 오후까지 기다리면 되겠네요.",no
IR-0138,irrelevant,IR-0138,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요, 병원 안내센터입니다. 무엇을 도와드릴까요?
고객: 안녕하세요. 다음 주에 진료 예약하려고 전화했어요. 처음 방문이라 절차를 좀 알고 싶어서요.
상담원: 네, 가능합니다. 어떤 과 진료를 원하시는지 말씀해 주시면 예약 가능 일정 안내드리겠습니다.
고객: 내과 쪽으로 생각하고 있고, 요즘 속이 자주 불편해서요.
상담원: 네, 내과 진료로 안내드리겠습니다. 초진이시면 신분증 지참해 주시고, 접수 후 진료 순서대로 진행됩니다.
고객: 예약 없이 가도 되긴 하나요? 아니면 미리 잡는 게 좋을까요?
상담원: 당일 접수도 가능하지만, 초진은 대기 시간이 길 수 있어서 예약하시는 편이 더 편하십니다.
고객: 그럼 화요일 오전에 가능한 시간대가 있을까요?
상담원: 잠시만 확인해 보겠습니다. 화요일 오전 10시 30분, 11시 10분 두 시간대가 가능합니다.
고객: 10시 30분으로 부탁드려요. 검사도 같이 받을 수 있나요?
상담원: 네, 진료 후 의사 선생님 판단에 따라 필요한 검사가 안내됩니다. 별도 준비물이 있으면 그때 말씀드리겠습니다.
고객: 알겠습니다. 주차는 어떤가요? 차를 가져가야 해서요.
상담원: 병원 지하주차장 이용 가능하고, 진료시간 동안은 주차 확인 도와드리고 있습니다.
고객: 혹시 진료 당일에 미리 도착해야 하나요?
상담원: 예약 시간보다 20분 정도 일찍 오셔서 접수해 주시면 됩니다.
고객: 네, 그럼 화요일 오전 10시 30분으로 예약 부탁드립니다.
상담원: 네, 예약 접수 도와드렸습니다. 문의사항 있으시면 언제든지 병원 안내센터로 연락 주세요.",no
IR-0139,irrelevant,IR-0139,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요. 학사안내센터입니다. 무엇을 도와드릴까요?
학생: 안녕하세요. 수강신청 정정 기간에 교양 과목을 하나 바꾸고 싶은데 절차를 확인하려고 전화드렸습니다.
상담원: 네, 가능합니다. 현재 학적 상태와 수강 중인 과목을 먼저 확인하신 뒤 정정 기간 내에 신청하시면 됩니다.
학생: 제가 지금 3학년인데, 전공 필수와 시간표가 겹쳐서 다른 교양으로 변경하려고 합니다.
상담원: 알겠습니다. 변경하려는 교양 과목이 개설 학과 제한이 있는지 먼저 확인하셔야 합니다. 교양은 대체로 타 학과 학생도 신청 가능하지만 일부 과목은 제한이 있습니다.
학생: 그럼 제한 여부는 어디서 확인하면 될까요?
상담원: 학교 포털의 강의시간표에서 과목명을 검색하시면 수강대상과 유의사항이 표시됩니다. 또는 학과 사무실에 문의하셔도 됩니다.
학생: 정정 신청은 온라인으로만 하면 되나요?
상담원: 네, 정정 기간에는 포털에서 직접 변경하실 수 있습니다. 다만 삭제 후 추가 방식으로 진행되므로, 변경할 과목의 잔여 인원도 함께 확인해 주셔야 합니다.
학생: 만약 제가 놓쳐서 기간이 지나면 방법이 없을까요?
상담원: 정정 기간 이후에는 원칙적으로 변경이 어렵습니다. 다만 특별한 사유가 있으면 학과장 확인이 필요한 경우가 있습니다. 그때는 소속 학과에 먼저 문의하시면 됩니다.
학생: 알겠습니다. 혹시 이번 학기에 듣고 있는 과목 중 출석 인정 기준도 확인할 수 있을까요?
상담원: 네, 출석 기준은 과목별로 다르며 강의계획서에 안내되어 있습니다. 포털에서 해당 과목을 선택하시면 확인 가능합니다.
학생: 네, 확인해 보겠습니다. 마지막으로 제가 재학증명서도 한 장 필요해서요. 어디서 발급받으면 될까요?
상담원: 증명서는 무인발급기 또는 포털의 증명서 발급 메뉴에서 신청하실 수 있습니다. 온라인 발급이 가능하니 편하신 방법으로 이용하시면 됩니다.
학생: 친절하게 안내해 주셔서 감사합니다.
상담원: 네, 문의 주셔서 감사합니다. 진행 중 어려움이 있으시면 언제든 다시 연락 주십시오.",no
IR-0140,irrelevant,IR-0140,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요, 예약센터입니다. 무엇을 도와드릴까요?
고객: 안녕하세요. 이번 주 토요일에 회의실 예약 가능한지 문의드리려고요.
상담원: 네, 가능합니다. 원하시는 날짜와 대략적인 이용 시간 알려주시면 확인해드리겠습니다.
고객: 토요일 오후 2시부터 5시까지 생각 중인데요.
상담원: 확인해보겠습니다. 잠시만 기다려주십시오.
고객: 네, 괜찮습니다.
상담원: 감사합니다. 해당 시간대에는 소형 회의실 1개가 가능하고, 중형 회의실은 이미 예약이 차 있습니다.
고객: 소형 회의실이면 몇 명 정도까지 이용할 수 있나요?
상담원: 보통 6명 내외로 안내드리고 있습니다. 좌석 배치에 따라 조금 달라질 수 있습니다.
고객: 4명 정도라서 소형이면 충분할 것 같아요. 예약하려면 어떻게 하면 되나요?
상담원: 예약자 성함과 연락처, 그리고 이용 목적 정도만 접수해주시면 됩니다.
고객: 성함은 김민수이고, 연락처는 010-2345-6789입니다. 스터디 모임으로 사용할 예정입니다.
상담원: 네, 접수 가능합니다. 다만 실내에서는 음식 반입이 제한되고, 음료는 뚜껑이 있는 제품만 가능합니다.
고객: 네, 그건 괜찮습니다. 주차도 가능한가요?
상담원: 네, 건물 지하주차장 이용 가능합니다. 다만 주말에는 혼잡할 수 있어서 여유 있게 도착하시는 편이 좋습니다.
고객: 알겠습니다. 그럼 예약 확정된 건가요?
상담원: 네, 예약 접수 완료되었습니다. 이용 당일에는 10분 전까지 도착해주시면 안내 도와드리겠습니다. 필요한 사항 있으시면 언제든 문의주세요.",no
IR-0141,irrelevant,IR-0141,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담사: 안녕하세요, 아파트 안내센터입니다. 무엇을 도와드릴까요?
고객: 관리비 고지서 관련해서 문의드리려고 전화했어요.
상담사: 네, 가능합니다. 고지서 받으신 세대 동호수와 성함 확인 부탁드립니다.
고객: 101동 1203호, 김민수입니다.
상담사: 감사합니다. 어떤 부분이 불편하셨을까요?
고객: 이번 달 고지서에 공용전기 사용량이 조금 늘었더라고요. 이게 왜 그런지 궁금해서요.
상담사: 확인 도와드리겠습니다. 최근에 공용부 조명 교체 작업이나 승강기 점검이 있었는지 함께 보겠습니다.
고객: 아, 그런 작업이 있었나요?
상담사: 네, 지난주에 지하주차장 일부 조명 교체가 진행됐고, 그 영향으로 일시적으로 사용량이 소폭 늘 수 있습니다.
고객: 아하, 그럼 정상 범위인 거네요?
상담사: 네, 현재 확인된 바로는 특이사항은 없습니다. 다만 정확한 수치는 관리사무소에서 재확인 가능합니다.
고객: 그럼 관리사무소에 따로 연락하면 되겠네요.
상담사: 네, 맞습니다. 원하시면 연결 가능 시간도 안내드릴 수 있습니다.
고객: 오늘 오후에 통화 가능한가요?
상담사: 네, 오늘은 오후 2시부터 5시 사이에 문의가 많지 않아 연결이 수월합니다.
고객: 알겠습니다. 그 시간에 다시 확인해볼게요.
상담사: 네, 문의 주셔서 감사합니다. 필요하시면 고지서 항목별 설명도 안내드리겠습니다.",no
IR-0142,irrelevant,IR-0142,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요, 고객센터입니다. 무엇을 도와드릴까요?
고객: 인터넷이 어제부터 자꾸 끊겨서 문의드리려고 전화했습니다.
상담원: 불편을 드려 죄송합니다. 현재 이용 중인 인터넷 회선 상태를 확인해 보겠습니다.
고객: 네, 집에서 회의 중인데 중간중간 접속이 끊깁니다.
상담원: 확인을 위해 설치 주소와 가입자 성함을 말씀해 주시겠습니까?
고객: 서울시 마포구이고, 가입자는 김민수입니다.
상담원: 감사합니다. 본인 확인을 위해 연락처 뒤 4자리도 부탁드립니다.
고객: 4821입니다.
상담원: 확인되었습니다. 현재 지역 내 일부 회선에서 순간적인 불안정이 감지되고 있습니다.
고객: 그러면 제 단말기 문제는 아닌가요?
상담원: 우선 회선 점검 이력이 있어 단말기보다 외부 구간 영향 가능성이 큽니다.
고객: 제가 지금 바로 할 수 있는 조치가 있을까요?
상담원: 네, 공유기와 모뎀 전원을 1분 정도 껐다가 다시 켜 보시고, 재연결 후 상태를 확인해 주세요.
고객: 알겠습니다. 혹시 점검이 끝나는 시간은 알 수 있나요?
상담원: 현재는 오후 6시 전후로 복구 예정 안내가 등록되어 있습니다.
고객: 그럼 오늘 안에는 정상화될 가능성이 있겠네요.
상담원: 네, 진행 상황에 따라 변동될 수 있으나 우선 해당 시간대로 안내드립니다.
고객: 확인 감사합니다.",no
IR-0143,irrelevant,IR-0143,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요. 고객센터입니다. 어떤 일정 관련 문의로 도와드릴까요?
고객: 다음 주에 잡힌 방문 일정이 있는데, 시간 변경이 가능한지 확인하고 싶습니다.
상담원: 네, 가능합니다. 방문 일정이 어떤 종류인지 먼저 확인해 주실 수 있을까요?
고객: 인터넷 설치 방문입니다. 원래 화요일 오전으로 되어 있는데 오후로 바꾸고 싶어요.
상담원: 확인해 보겠습니다. 고객님 성함과 연락처 뒷번호 말씀 부탁드립니다.
고객: 김민수이고, 연락처 뒷번호는 4821입니다.
상담원: 감사합니다. 잠시만요. 네, 화요일 오전 10시로 접수되어 있습니다. 오후로 변경 원하시면 가능한 시간대를 안내드리겠습니다.
고객: 오후 2시 이후면 괜찮습니다. 가장 빠른 시간으로 부탁드려요.
상담원: 확인 결과 화요일 오후 3시, 또는 수요일 오전 11시로 조정 가능합니다. 어느 쪽이 더 편하실까요?
고객: 화요일 오후 3시가 좋겠습니다.
상담원: 네, 화요일 오후 3시로 변경 요청 넣어드리겠습니다. 변경 완료까지는 약간의 확인 시간이 필요합니다.
고객: 확인되면 따로 연락이 오나요?
상담원: 네, 변경 완료되면 문자로 안내드릴 예정입니다. 혹시 그 전에 기사님과 연락이 필요하시면 연락처도 함께 안내됩니다.
고객: 알겠습니다. 혹시 준비해야 할 게 있을까요?
상담원: 특별히 없으시지만, 방문 당일에 설치할 장소만 미리 정리해 주시면 됩니다. 전원 콘센트 근처가 좋습니다.
고객: 네, 미리 정리해 두겠습니다. 감사합니다.
상담원: 감사합니다. 다른 일정 문의 있으시면 언제든지 연락 주세요.",no
IR-0144,irrelevant,IR-0144,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"고객: 안녕하세요, 문의드릴 게 있어서 전화했습니다.
상담원: 네, 안녕하세요. 어떤 내용으로 도와드리면 될까요?
고객: 오늘 아침에 받은 안내 문자에 적힌 예약 확인이 안 돼서요.
상담원: 확인 도와드리겠습니다. 혹시 어떤 서비스의 예약이신지 말씀해 주실 수 있을까요?
고객: 시외버스 예매 건이요. 어제 밤에 결제하고 오늘 조회해 보니까 내역이 바로 안 보이더라고요.
상담원: 네, 가끔 반영이 조금 늦을 수 있습니다. 예약번호나 예매하신 휴대폰 번호를 확인해 주시면 조회해 보겠습니다.
고객: 예약번호는 있는데, 지금 바로 안 보이네요. 휴대폰 번호로 조회 가능할까요?
상담원: 네, 가능합니다. 본인 확인을 위해 성함과 연락처 끝 네 자리만 말씀 부탁드립니다.
고객: 김민수이고, 끝 네 자리는 4821입니다.
상담원: 감사합니다. 잠시만 기다려 주세요.
고객: 네.
상담원: 확인되었습니다. 예매는 정상 완료됐고, 좌석 배정 정보가 시스템에 아직 완전히 반영되지 않은 상태입니다.
고객: 그럼 제 표가 없는 건 아닌 거죠?
상담원: 아니요, 예매 자체는 정상입니다. 다만 상세 정보가 조회 화면에 늦게 뜰 수 있습니다.
고객: 알겠습니다. 그럼 언제쯤 다시 확인하면 될까요?
상담원: 보통 10분에서 20분 정도 뒤에 다시 조회하시면 됩니다.
고객: 네, 그럼 조금 뒤에 다시 해볼게요.
상담원: 네, 이용에 불편 드려 죄송합니다. 다른 문의 있으시면 언제든 연락 주세요.",no
IR-0145,irrelevant,IR-0145,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담사: 안녕하세요, 고객센터입니다. 무엇을 도와드릴까요?
고객: 안녕하세요. 택배 조회를 했는데 배송 상태가 며칠째 그대로라서 문의드리려고 전화했습니다.
상담사: 네, 불편을 드려 죄송합니다. 주문번호나 운송장번호를 말씀해 주시면 확인 도와드리겠습니다.
고객: 운송장번호는 4582로 시작하고, 뒤에 숫자가 더 있는데 메모를 못 했습니다. 이름으로도 확인이 되나요?
상담사: 네, 성함과 휴대전화 뒷자리 말씀해 주시면 조회 가능합니다.
고객: 김민수이고, 휴대전화는 4821입니다.
상담사: 잠시만 기다려 주십시오. 확인해 보겠습니다.
고객: 네, 부탁드립니다.
상담사: 확인되었습니다. 현재 물품은 지역 물류센터에 도착해 있으며, 오늘 오후 분류 작업 후 내일 배송 예정으로 표시되어 있습니다.
고객: 그런데 어제도 같은 상태였거든요. 혹시 누락된 건 아닌가요?
상담사: 누락 여부는 아직 확인되지 않았습니다. 다만 어제 저녁 입고가 집중되면서 시스템 반영이 늦어진 것으로 보입니다.
고객: 그럼 오늘은 출고가 되는 건가요?
상담사: 네, 특별한 변동이 없으면 오늘 중 배송 기사님께 인계될 예정입니다.
고객: 혹시 지정한 경비실에 맡겨 달라고 전달도 가능할까요?
상담사: 네, 가능합니다. 전달 요청 사항으로 등록해 드리겠습니다.
고객: 감사합니다. 또 하나, 상자 외관이 조금 찌그러졌다고 배송 메모에 적혀 있던데 괜찮을까요?
상담사: 외관 손상 메모가 있는 경우 배송 기사님이 한 번 더 확인 후 전달합니다. 파손이 심하면 수령 전 연락드리도록 조치하겠습니다.
고객: 알겠습니다. 배송 예정 시간대는 따로 알 수 있을까요?",no
IR-0146,irrelevant,IR-0146,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"안녕하세요, 병원 안내센터입니다. 무엇을 도와드릴까요?
안녕하세요. 진료 예약 관련해서 문의드리려고요.
네, 가능합니다. 어느 진료과 예약을 원하시는지 말씀해 주시겠어요?
내과 진료를 보고 싶은데, 처음이라 예약 절차를 잘 모르겠습니다.
처음 방문이시면 간단한 기본정보 확인 후 예약 도와드리고 있습니다. 원하시는 진료일이나 시간대가 있으실까요?
가능하면 다음 주 화요일 오전이 좋습니다.
확인해 보겠습니다. 다음 주 화요일 오전에는 10시 20분과 11시 10분 두 자리가 가능합니다.
10시 20분이 괜찮을 것 같습니다. 진료 전 준비해야 할 게 있나요?
기본적으로 신분증 지참 부탁드리고, 기존에 다른 병원에서 검사받으신 자료가 있으면 함께 가져오시면 진료에 도움이 됩니다.
최근에 건강검진 결과지가 있는데 가져가도 되나요?
네, 가능합니다. 최근 검사 결과지는 내과 진료 시 참고 자료로 활용됩니다.
예약할 때 바로 접수까지 완료되는 건가요?
네, 예약 접수는 가능하고 당일 내원하시면 도착 후 접수 안내를 다시 받으시면 됩니다. 초진이시면 조금 일찍 도착해 주시는 편이 좋습니다.
알겠습니다. 주차는 어떻게 이용하나요?
병원 지하주차장을 이용하실 수 있습니다. 내원 환자는 진료 시간 기준으로 주차 확인을 도와드리고 있습니다.
혹시 예약 변경이 필요하면 어떻게 하나요?
전화나 채팅으로 예약 변경 요청 주시면 가능 일정 확인 후 다시 잡아드릴 수 있습니다. 다만 당일 취소는 과별 상황에 따라 제한될 수 있습니다.
네, 이해했습니다. 그럼 화요일 10시 20분으로 예약 부탁드립니다.",no
IR-0147,irrelevant,IR-0147,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"안녕하세요, 교육청 안내센터입니다. 무엇을 도와드릴까요?
안녕하세요. 아이 학교에서 안내문을 받았는데, 다음 주 행사 일정이 맞는지 확인하려고 연락드렸어요.
네, 확인 도와드리겠습니다. 학교명과 학년, 반을 말씀해 주시겠어요?
초등학교 성동초 4학년 2반입니다.
잠시만요, 안내문 내용 확인해보겠습니다. 행사명이나 날짜가 적혀 있었을까요?
네, 체험학습 관련 안내였고 날짜가 5월 17일로 적혀 있었어요.
확인되었습니다. 해당 날짜에 4학년 체험학습이 예정되어 있습니다. 장소는 시립과학관이고, 오전 9시 출발입니다.
아, 맞네요. 복장이나 준비물도 안내되어 있던데 다시 들을 수 있을까요?
네, 편한 복장과 운동화 착용 부탁드리고, 개인 물병과 필기구를 준비해 주시면 됩니다.
간식은 따로 보내도 되나요?
간단한 간식은 가능합니다. 다만 알레르기 유의가 필요해서, 학교에서 별도 공지한 사항이 있으면 함께 확인 부탁드립니다.
알겠습니다. 혹시 점심은 학교에서 준비하나요?
네, 당일 점심은 현장에서 단체로 진행될 예정입니다. 별도 도시락은 필요하지 않습니다.
출발 전에 학부모가 따로 해야 할 절차도 있나요?
안내문에 동의서 제출이 포함되어 있다면 담임선생님께 제출해 주셔야 합니다. 이미 제출하셨다면 별도 조치는 없습니다.
네, 그건 어제 보냈습니다. 혹시 우천 시에는 어떻게 되나요?
비가 많이 오면 일정이 조정될 수 있어서, 전날 저녁에 학교에서 문자 안내를 드릴 예정입니다.
알겠습니다. 그럼 오늘 확인한 내용은 안내문 내용과 같은 거죠?",no
IR-0148,irrelevant,IR-0148,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요, 예약센터입니다. 무엇을 도와드릴까요?
고객: 안녕하세요. 다음 주에 가족 모임이 있어서 식당 예약을 하려고 전화드렸습니다.
상담원: 네, 가능합니다. 원하시는 날짜와 인원 수를 알려주시겠습니까?
고객: 다음 주 금요일 저녁이고, 성인 6명입니다.
상담원: 확인했습니다. 금요일 저녁 6명 예약 문의 맞으시지요. 혹시 선호하시는 시간대가 있으실까요?
고객: 7시쯤으로 생각하고 있습니다.
상담원: 네, 7시로 확인해 보겠습니다. 좌석은 일반석과 창가석 중 선택 가능하신데, 어느 쪽을 원하실까요?
고객: 창가석이면 좋겠습니다.
상담원: 알겠습니다. 창가석은 가능한 경우로 먼저 확인해 드리겠습니다. 혹시 어린이 동반은 있으신가요?
고객: 네, 어린이 2명도 같이 갑니다.
상담원: 네, 성인 6명과 어린이 2명으로 총 8명 인원 확인되었습니다. 유아 의자는 필요하실까요?
고객: 한 개 정도 있으면 좋겠습니다.
상담원: 네, 유아 의자 1개 요청사항으로 함께 등록하겠습니다. 음식 관련해서 알레르기나 제외 요청 있으실까요?
고객: 특별한 건 없고, 생선은 조금 피하고 싶습니다.
상담원: 확인했습니다. 생선 요리는 제외 요청으로 메모해 두겠습니다. 예약자 성함과 연락처를 부탁드립니다.
고객: 김민수이고, 연락처는 010-2345-6789입니다.
상담원: 감사합니다. 김민수님으로 예약 접수 진행하겠습니다. 잠시만 기다려 주시면 가능 여부 확인 후 안내드리겠습니다.
고객: 네, 부탁드립니다.",no
IR-0149,irrelevant,IR-0149,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요, 아파트 관리 안내센터입니다. 무엇을 도와드릴까요?
고객: 안녕하세요. 저희 동네 아파트에 방문차량 등록을 하려고 하는데, 절차가 어떻게 되나요?
상담원: 네, 방문차량 등록은 입주민 확인 후 등록해 드립니다. 세대 동호수와 차량번호를 알려주시면 됩니다.
고객: 103동 1204호이고, 차량번호는 12가 3456입니다.
상담원: 확인 감사합니다. 방문 예정일과 대략적인 방문 시간을 알려주실 수 있을까요?
고객: 내일 오후 2시쯤 들어갈 예정입니다. 부모님 댁에 잠깐 들릅니다.
상담원: 네, 내일 14시 기준으로 등록 도와드리겠습니다. 혹시 방문 차량이 여러 대인가요?
고객: 아니요, 한 대입니다. 그런데 외부 방문객도 잠깐 같이 타고 들어갈 수 있나요?
상담원: 가능합니다. 다만 주차는 등록 차량 기준으로 처리되고, 방문객은 세대 방문 확인 후 출입하시면 됩니다.
고객: 알겠습니다. 등록 후에는 따로 안내 문자가 오나요?
상담원: 네, 등록 완료되면 확인 문자가 발송됩니다. 문자 수신이 어려우시면 저희가 다시 안내해 드릴 수 있습니다.
고객: 문자 잘 받는 번호는 지금 쓰는 번호로 하면 되죠?
상담원: 네, 현재 사용 중이신 연락처로 등록해 드리면 됩니다.
고객: 그럼 제 번호로 부탁드릴게요. 혹시 주차장 입구는 어디로 들어가면 되나요?
상담원: 지하주차장 1번 출입구로 들어오시면 됩니다. 방문 차량 전용 차단기가 따로 안내되어 있습니다.
고객: 네, 이해했습니다. 혹시 늦게 도착하면 등록 시간이 바뀌나요?
상담원: 등록은 오늘 한 번 처리되면 당일 내에는 유지됩니다. 다만 날짜가 넘어가면 다시 신청해 주셔야 합니다.
고객: 알겠습니다. 그럼 오늘 바로 등록 부탁드립니다.",no
IR-0150,irrelevant,IR-0150,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담사: 안녕하세요, 통신사 안내센터입니다. 무엇을 도와드릴까요?
고객: 안녕하세요. 오늘 문자로 사용량 안내를 받았는데, 내용이 좀 헷갈려서요.
상담사: 네, 확인 도와드리겠습니다. 문자에 어떤 내용이 적혀 있었는지 말씀해 주실 수 있을까요?
고객: 이번 달 데이터가 거의 다 찼다고 나오더라고요. 그런데 아직 월초인데 이상해서요.
상담사: 확인해 보겠습니다. 고객님 요금제는 기본 제공 데이터가 있는 상품으로 보입니다. 월초인데도 많이 사용하셨다면, 이번 달 초에 영상이나 업데이트 사용량이 많았을 수 있습니다.
고객: 아, 그런 경우도 있군요. 그런데 추가로 자동 안내가 오면 따로 신청한 적이 없어도 계속 오는 건가요?
상담사: 네, 기본적으로 사용량이 일정 수준을 넘으면 문자 알림이 자동 발송될 수 있습니다. 별도 신청 없이도 안내됩니다.
고객: 그럼 이 안내 문자를 안 받게 할 수도 있나요?
상담사: 가능합니다. 문자 수신 설정에서 일부 안내를 조정할 수 있습니다. 다만 요금 관련 기본 안내는 계속 받으시는 편이 좋습니다.
고객: 네, 그건 유지하는 게 낫겠네요. 혹시 제 요금제에 남은 통화나 문자도 같이 확인할 수 있나요?
상담사: 네, 가능합니다. 현재 통화와 문자는 아직 기본 제공량이 남아 있습니다. 데이터만 상대적으로 많이 사용된 상태입니다.
고객: 알겠습니다. 그럼 데이터 사용 내역은 어디서 자세히 볼 수 있나요?
상담사: 고객센터 앱이나 홈페이지에서 실시간 사용량 확인이 가능합니다. 일별 사용량도 보실 수 있어서 어떤 시간대에 많이 쓰셨는지 확인하기 편합니다.
고객: 앱으로 보면 되는군요. 제가 와이파이 꺼져 있는 줄 모르고 쓴 것 같네요.
상담사: 네, 그런 경우가 종종 있습니다. 특히 영상 시청이나 앱 자동 업데이트가 있으면 사용량이 빨리 늘 수 있습니다.
고객: 추가 데이터가 꼭 필요한 수준은 아닌 것 같고, 이번 달은 그냥 쓰다가 확인해 보겠습니다.
상담사: 네, 그렇게 하셔도 됩니다. 혹시 데이터가 더 필요해지면 부가서비스로 추가하실 수 있습니다.
고객: 알겠습니다. 마지막으로 제 명의 회선이 몇 개인지만 확인 가능할까요?",no
IR-0151,irrelevant,IR-0151,이 텍스트는 보이스피싱으로 판단해야 하는가? yes or no로 답하라.,"상담원: 안녕하세요. 예약센터입니다. 무엇을 도와드릴까요?
고객: 안녕하세요. 병원 검진 예약을 변경하려고 전화드렸습니다.
상담원: 네, 가능합니다. 예약자 성함과 생년월일 말씀해 주시겠습니까?
고객: 김서연, 1990년 4월 12일입니다.
상담원: 확인되었습니다. 현재 예약은 내일 오전 10시로 되어 있습니다. 시간 변경을 원하시는 건가요?
고객: 네. 내일 오전은 어려워서 오후로 옮기고 싶습니다.
상담원: 알겠습니다. 같은 날 오후 2시와 3시 30분 자리가 있습니다. 어느 시간이 편하실까요?
고객: 오후 2시로 부탁드립니다.
상담원: 네, 오후 2시로 변경 도와드리겠습니다. 진료 전 준비 사항도 안내드릴까요?
고객: 네, 같이 알려주세요.
상담원: 검진 전날 밤 9시 이후에는 금식해 주시고, 검사 당일에는 복용 중인 약이 있으시면 접수 시 말씀해 주시면 됩니다.
고객: 네, 알겠습니다. 혹시 주차는 가능한가요?
상담원: 네, 건물 지하주차장 이용 가능합니다. 다만 오전보다 오후가 혼잡할 수 있어, 10분 정도 일찍 도착해 주시면 좋습니다.
고객: 네, 그럼 그렇게 가겠습니다. 변경된 예약은 따로 문자로 오나요?
상담원: 네, 변경 완료 후 문자로 안내드리겠습니다. 몇 분 내로 확인 가능하십니다.
고객: 감사합니다. 수고하세요.
상담원: 감사합니다. 편안한 하루 되십시오.",no
