sample_id,pattern_id,pattern_name,source_seed_file,source_seed_pattern_id,scenario_text,variation_profile
P06-16,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 승인 직전 단계인데 예치금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 예치금은 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=medium; victim_suspicion=medium; ending_type=hesitate; pii_exposure_timing=mid; urgency_level=medium; context_setting=home; language_style=colloquial; noise_level=clean
P06-17,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 비상운영자금 접수 도와드린 상담사입니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 승인 직전 단계인데 보험료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보험료는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=medium; victim_suspicion=high; ending_type=abort; pii_exposure_timing=late; urgency_level=low; context_setting=work; language_style=formal; noise_level=clean
P06-18,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 그러니까, 신속승인대출 접수 도와드린 상담사입니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 승인 직전 단계인데 수수료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 수수료는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 잠깐, 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=medium; victim_suspicion=high; ending_type=comply; pii_exposure_timing=mid; urgency_level=medium; context_setting=commute; language_style=consultative; noise_level=light-disfluency
P06-19,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 네, 말씀하세요.
사기범: 승인 직전 단계인데 보증금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보증금는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=medium; victim_suspicion=low; ending_type=hesitate; pii_exposure_timing=late; urgency_level=low; context_setting=other; language_style=colloquial; noise_level=clean
P06-20,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 비상운영자금 접수 도와드린 상담사입니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 승인 직전 단계인데 예치금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 예치금은 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
사기범: 금일 마감 전까지만 예치가 살아 있어서 지금 처리하셔야 합니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 회차를 놓치면 다시 처음부터 접수하셔야 합니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=medium; victim_suspicion=medium; ending_type=abort; pii_exposure_timing=early; urgency_level=high; context_setting=home; language_style=formal; noise_level=clean
P06-21,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 그게, 신속승인대출 접수 도와드린 상담사입니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 승인 직전 단계인데 보험료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보험료는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 어, 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=medium; victim_suspicion=high; ending_type=hesitate; pii_exposure_timing=late; urgency_level=medium; context_setting=work; language_style=consultative; noise_level=light-disfluency
P06-22,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 지금 말씀하시는 방식이 너무 이상합니다.
사기범: 승인 직전 단계인데 수수료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 수수료는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
사기범: 금일 마감 전까지만 예치가 살아 있어서 지금 처리하셔야 합니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 회차를 놓치면 다시 처음부터 접수하셔야 합니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=medium; victim_suspicion=high; ending_type=abort; pii_exposure_timing=early; urgency_level=high; context_setting=commute; language_style=colloquial; noise_level=clean
P06-23,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 어, 비상운영자금 접수 도와드린 상담사입니다.
피해자: 어떻게 하면 되죠?
사기범: 승인 직전 단계인데 보증금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보증금는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 어, 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 금액이 적지 않은데 꼭 선납해야 하나요?
사기범: 예치 확인이 있어야 사고 대출 방지 장치가 해제됩니다.
피해자: 다른 방법은 없나요?
사기범: 선납을 제외하면 이번 회차는 진행이 어렵습니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 단계에서 취소하면 이번 심사 회차는 자동 종료됩니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=long; victim_suspicion=low; ending_type=comply; pii_exposure_timing=mid; urgency_level=medium; context_setting=other; language_style=formal; noise_level=light-disfluency
P06-24,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 신속승인대출 접수 도와드린 상담사입니다.
피해자: 왜 저한테 이런 연락이 오죠?
사기범: 승인 직전 단계인데 예치금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 예치금은 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 금액이 적지 않은데 꼭 선납해야 하나요?
사기범: 예치 확인이 있어야 사고 대출 방지 장치가 해제됩니다.
피해자: 다른 방법은 없나요?
사기범: 선납을 제외하면 이번 회차는 진행이 어렵습니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 단계에서 취소하면 이번 심사 회차는 자동 종료됩니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=long; victim_suspicion=medium; ending_type=hesitate; pii_exposure_timing=late; urgency_level=low; context_setting=home; language_style=consultative; noise_level=clean
P06-25,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 승인 직전 단계인데 보험료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보험료는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 금액이 적지 않은데 꼭 선납해야 하나요?
사기범: 예치 확인이 있어야 사고 대출 방지 장치가 해제됩니다.
피해자: 다른 방법은 없나요?
사기범: 선납을 제외하면 이번 회차는 진행이 어렵습니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 단계에서 취소하면 이번 심사 회차는 자동 종료됩니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=long; victim_suspicion=medium; ending_type=abort; pii_exposure_timing=mid; urgency_level=medium; context_setting=work; language_style=colloquial; noise_level=clean
P06-26,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 그러니까, 비상운영자금 접수 도와드린 상담사입니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 승인 직전 단계인데 수수료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 수수료는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 환급은 언제 되는 건가요?
사기범: 그러니까, 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 금액이 적지 않은데 꼭 선납해야 하나요?
사기범: 예치 확인이 있어야 사고 대출 방지 장치가 해제됩니다.
피해자: 다른 방법은 없나요?
사기범: 선납을 제외하면 이번 회차는 진행이 어렵습니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 단계에서 취소하면 이번 심사 회차는 자동 종료됩니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=long; victim_suspicion=high; ending_type=comply; pii_exposure_timing=late; urgency_level=low; context_setting=commute; language_style=formal; noise_level=light-disfluency
P06-27,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 신속승인대출 접수 도와드린 상담사입니다.
피해자: 제가 협조하면 되는 건가요?
사기범: 승인 직전 단계인데 보증금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보증금는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
사기범: 금일 마감 전까지만 예치가 살아 있어서 지금 처리하셔야 합니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 금액이 적지 않은데 꼭 선납해야 하나요?
사기범: 예치 확인이 있어야 사고 대출 방지 장치가 해제됩니다.
피해자: 다른 방법은 없나요?
사기범: 선납을 제외하면 이번 회차는 진행이 어렵습니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 회차를 놓치면 다시 처음부터 접수하셔야 합니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=long; victim_suspicion=low; ending_type=hesitate; pii_exposure_timing=early; urgency_level=high; context_setting=other; language_style=consultative; noise_level=clean
P06-28,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 네, 말씀하세요.
사기범: 승인 직전 단계인데 예치금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 예치금은 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 금액이 적지 않은데 꼭 선납해야 하나요?
사기범: 예치 확인이 있어야 사고 대출 방지 장치가 해제됩니다.
피해자: 다른 방법은 없나요?
사기범: 선납을 제외하면 이번 회차는 진행이 어렵습니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 단계에서 취소하면 이번 심사 회차는 자동 종료됩니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=long; victim_suspicion=low; ending_type=abort; pii_exposure_timing=late; urgency_level=medium; context_setting=home; language_style=colloquial; noise_level=clean
P06-29,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 그게, 비상운영자금 접수 도와드린 상담사입니다.
피해자: 확인은 해보겠는데 불안하네요.
사기범: 승인 직전 단계인데 보험료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보험료는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
사기범: 금일 마감 전까지만 예치가 살아 있어서 지금 처리하셔야 합니다.
피해자: 그게, 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 금액이 적지 않은데 꼭 선납해야 하나요?
사기범: 예치 확인이 있어야 사고 대출 방지 장치가 해제됩니다.
피해자: 다른 방법은 없나요?
사기범: 선납을 제외하면 이번 회차는 진행이 어렵습니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 회차를 놓치면 다시 처음부터 접수하셔야 합니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=long; victim_suspicion=medium; ending_type=comply; pii_exposure_timing=early; urgency_level=high; context_setting=work; language_style=formal; noise_level=light-disfluency
P06-30,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 신속승인대출 접수 도와드린 상담사입니다.
피해자: 지금 말씀하시는 방식이 너무 이상합니다.
사기범: 승인 직전 단계인데 수수료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 수수료는 실행 후 자동 환급되며 지금은 bbbqrrtuuplkz zzllkkjjhhggf로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 금액이 적지 않은데 꼭 선납해야 하나요?
사기범: 예치 확인이 있어야 사고 대출 방지 장치가 해제됩니다.
피해자: 다른 방법은 없나요?
사기범: 선납을 제외하면 이번 회차는 진행이 어렵습니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 단계에서 취소하면 이번 심사 회차는 자동 종료됩니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=long; victim_suspicion=high; ending_type=hesitate; pii_exposure_timing=mid; urgency_level=medium; context_setting=commute; language_style=consultative; noise_level=clean
P07-01,7,악성앱원격제어형,data/voicephishing_pattern_scenarios_full.csv,7,"사기범: 고객님 명의 bbbqrrtuuplkz 계좌에 이상 로그인 감지가 있어 보안 점검이 필요합니다.
피해자: 네, 말씀하세요.
사기범: 문자로 보내드린 링크에서 vvxxccnnmmqqp 설치해 주시면 본인 확인과 차단이 동시에 진행됩니다.
피해자: 은행 앱에서 직접 하면 안 되나요?
사기범: 현재 이상 거래가 열려 있어 일반 앱 접속보다 전용 점검 앱으로 먼저 막아야 합니다.
사기범: 설치 후 권한 허용, 화면 공유, 보안인증 순서로 진행하겠습니다.
피해자: 링크를 눌렀는데 설치 경고가 떠요.
사기범: 설치 후 인증번호 확인까지 끝나야 이상 로그인 세션을 완전히 끊을 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=short; victim_suspicion=low; ending_type=comply; pii_exposure_timing=early; urgency_level=low; context_setting=commute; language_style=formal; noise_level=clean
P07-02,7,악성앱원격제어형,data/voicephishing_pattern_scenarios_full.csv,7,"사기범: 고객님 명의 bbbqrrtuuplkz 계좌에 이상 로그인 감지가 있어 보안 점검이 필요합니다.
피해자: 어떻게 하면 되죠?
사기범: 문자로 보내드린 링크에서 vvxxccnnmmqqp 설치해 주시면 본인 확인과 차단이 동시에 진행됩니다.
피해자: 은행 앱에서 직접 하면 안 되나요?
사기범: 현재 이상 거래가 열려 있어 일반 앱 접속보다 전용 점검 앱으로 먼저 막아야 합니다.
사기범: 설치 후 권한 허용, 화면 공유, 보안인증 순서로 진행하겠습니다.
피해자: 링크를 눌렀는데 설치 경고가 떠요.
사기범: 설치 후 인증번호 확인까지 끝나야 이상 로그인 세션을 완전히 끊을 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=short; victim_suspicion=low; ending_type=hesitate; pii_exposure_timing=mid; urgency_level=medium; context_setting=other; language_style=consultative; noise_level=clean
P07-03,7,악성앱원격제어형,data/voicephishing_pattern_scenarios_full.csv,7,"사기범: 고객님 명의 bbbqrrtuuplkz 계좌에 이상 로그인 감지가 있어 보안 점검이 필요합니다.
피해자: 왜 저한테 이런 연락이 오죠?
사기범: 문자로 보내드린 링크에서 vvxxccnnmmqqp 설치해 주시면 본인 확인과 차단이 동시에 진행됩니다.
피해자: 은행 앱에서 직접 하면 안 되나요?
사기범: 현재 이상 거래가 열려 있어 일반 앱 접속보다 전용 점검 앱으로 먼저 막아야 합니다.
사기범: 문자 링크는 조금 뒤 다시 보내드리니 그때 설치하시면 됩니다.
피해자: 링크를 눌렀는데 설치 경고가 떠요.
사기범: 설치 후 인증번호 확인까지 끝나야 이상 로그인 세션을 완전히 끊을 수 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=short; victim_suspicion=medium; ending_type=abort; pii_exposure_timing=late; urgency_level=low; context_setting=home; language_style=colloquial; noise_level=clean
P07-04,7,악성앱원격제어형,data/voicephishing_pattern_scenarios_full.csv,7,"사기범: 그러니까, 고객님 명의 bbbqrrtuuplkz 계좌에 이상 로그인 감지가 있어 보안 점검이 필요합니다.
피해자: 이거 사기 아닌가요?
사기범: 문자로 보내드린 링크에서 vvxxccnnmmqqp 설치해 주시면 본인 확인과 차단이 동시에 진행됩니다.
피해자: 은행 앱에서 직접 하면 안 되나요?
사기범: 현재 이상 거래가 열려 있어 일반 앱 접속보다 전용 점검 앱으로 먼저 막아야 합니다.
사기범: 설치 후 권한 허용, 화면 공유, 보안인증 순서로 진행하겠습니다.
사기범: 지금 ttwwyyuuiiopp 안에 권한 허용이 안 되면 이체 차단이 늦어질 수 있습니다.
피해자: 설치만 하면 바로 차단되는 건가요?
사기범: 설치 후 인증번호 확인까지 끝나야 이상 로그인 세션을 완전히 끊을 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=short; victim_suspicion=high; ending_type=comply; pii_exposure_timing=early; urgency_level=high; context_setting=work; language_style=formal; noise_level=light-disfluency
P07-05,7,악성앱원격제어형,data/voicephishing_pattern_scenarios_full.csv,7,"사기범: 고객님 명의 bbbqrrtuuplkz 계좌에 이상 로그인 감지가 있어 보안 점검이 필요합니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 문자로 보내드린 링크에서 vvxxccnnmmqqp 설치해 주시면 본인 확인과 차단이 동시에 진행됩니다.
피해자: 은행 앱에서 직접 하면 안 되나요?
사기범: 현재 이상 거래가 열려 있어 일반 앱 접속보다 전용 점검 앱으로 먼저 막아야 합니다.
사기범: 문자 링크는 조금 뒤 다시 보내드리니 그때 설치하시면 됩니다.
피해자: 링크를 눌렀는데 설치 경고가 떠요.
사기범: 설치 후 인증번호 확인까지 끝나야 이상 로그인 세션을 완전히 끊을 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=short; victim_suspicion=high; ending_type=hesitate; pii_exposure_timing=late; urgency_level=medium; context_setting=commute; language_style=consultative; noise_level=clean
P07-06,7,악성앱원격제어형,data/voicephishing_pattern_scenarios_full.csv,7,"사기범: 고객님 명의 bbbqrrtuuplkz 계좌에 이상 로그인 감지가 있어 보안 점검이 필요합니다.
피해자: 제가 협조하면 되는 건가요?
사기범: 문자로 보내드린 링크에서 vvxxccnnmmqqp 설치해 주시면 본인 확인과 차단이 동시에 진행됩니다.
피해자: 은행 앱에서 직접 하면 안 되나요?
사기범: 현재 이상 거래가 열려 있어 일반 앱 접속보다 전용 점검 앱으로 먼저 막아야 합니다.
사기범: 설치 후 권한 허용, 화면 공유, 보안인증 순서로 진행하겠습니다.
사기범: 지금 ttwwyyuuiiopp 안에 권한 허용이 안 되면 이체 차단이 늦어질 수 있습니다.
피해자: 설치만 하면 바로 차단되는 건가요?
사기범: 설치 후 인증번호 확인까지 끝나야 이상 로그인 세션을 완전히 끊을 수 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.",interaction_length=short; victim_suspicion=low; ending_type=abort; pii_exposure_timing=early; urgency_level=high; context_setting=other; language_style=colloquial; noise_level=clean
P07-07,7,악성앱원격제어형,data/voicephishing_pattern_scenarios_full.csv,7,"사기범: 그게, 고객님 명의 bbbqrrtuuplkz 계좌에 이상 로그인 감지가 있어 보안 점검이 필요합니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 문자로 보내드린 링크에서 vvxxccnnmmqqp 설치해 주시면 본인 확인과 차단이 동시에 진행됩니다.
피해자: 은행 앱에서 직접 하면 안 되나요?
사기범: 현재 이상 거래가 열려 있어 일반 앱 접속보다 전용 점검 앱으로 먼저 막아야 합니다.
사기범: 설치 후 권한 허용, 화면 공유, 보안인증 순서로 진행하겠습니다.
피해자: 링크를 눌렀는데 설치 경고가 떠요.
사기범: 설치 후 인증번호 확인까지 끝나야 이상 로그인 세션을 완전히 끊을 수 있습니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.",interaction_length=short; victim_suspicion=medium; ending_type=comply; pii_exposure_timing=mid; urgency_level=medium; context_setting=home; language_style=formal; noise_level=light-disfluency
P07-08,7,악성앱원격제어형,data/voicephishing_pattern_scenarios_full.csv,7,"사기범: 고객님 명의 bbbqrrtuuplkz 계좌에 이상 로그인 감지가 있어 보안 점검이 필요합니다.
피해자: 확인은 해보겠는데 불안하네요.
사기범: 문자로 보내드린 링크에서 vvxxccnnmmqqp 설치해 주시면 본인 확인과 차단이 동시에 진행됩니다.
피해자: 은행 앱에서 직접 하면 안 되나요?
사기범: 현재 이상 거래가 열려 있어 일반 앱 접속보다 전용 점검 앱으로 먼저 막아야 합니다.
사기범: 설치 후 권한 허용, 화면 공유, 보안인증 순서로 진행하겠습니다.
사기범: 지금 ttwwyyuuiiopp 안에 권한 허용이 안 되면 이체 차단이 늦어질 수 있습니다.
피해자: 설치만 하면 바로 차단되는 건가요?
사기범: 설치 후 인증번호 확인까지 끝나야 이상 로그인 세션을 완전히 끊을 수 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.",interaction_length=short; victim_suspicion=medium; ending_type=hesitate; pii_exposure_timing=early; urgency_level=high; context_setting=work; language_style=consultative; noise_level=clean
