sample_id,pattern_id,pattern_name,source_seed_file,source_seed_pattern_id,scenario_text,variation_profile
P06-04,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 잠깐, 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 지금 말씀하시는 방식이 너무 이상합니다.
사기범: 승인 직전 단계인데 예치금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 예치금은 실행 후 자동 환급되며 지금은 우리은행 203-563-700153로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 이 돈은 정말 나중에 돌려받는 거죠?
사기범: 실행 직후 상계나 환급으로 처리되니 그 부분은 걱정 안 하셔도 됩니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.
피해자: 영수증을 제가 직접 발급받을 수 있나요?",interaction_length=short; victim_suspicion=short; target_turns=15; added_turns=5;
P06-05,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 비상운영자금 접수 도와드린 상담사입니다.
피해자: 이거 사기 아닌가요?
사기범: 승인 직전 단계인데 보험료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보험료는 실행 후 자동 환급되며 지금은 신한은행 204-564-700154로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 이 돈은 정말 나중에 돌려받는 거죠?
사기범: 실행 직후 상계나 환급으로 처리되니 그 부분은 걱정 안 하셔도 됩니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.",interaction_length=short; victim_suspicion=short; target_turns=13; added_turns=3;
P06-06,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 신속승인대출 접수 도와드린 상담사입니다.
피해자: 어떻게 하면 되죠?
사기범: 승인 직전 단계인데 수수료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 수수료는 실행 후 자동 환급되며 지금은 국민은행 205-565-700155로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 이 돈은 정말 나중에 돌려받는 거죠?
사기범: 실행 직후 상계나 환급으로 처리되니 그 부분은 걱정 안 하셔도 됩니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.",interaction_length=short; victim_suspicion=short; target_turns=13; added_turns=3;
P06-07,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 어, 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 왜 저한테 이런 연락이 오죠?
사기범: 승인 직전 단계인데 보증금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보증금는 실행 후 자동 환급되며 지금은 하나은행 206-566-700156로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 이 돈은 정말 나중에 돌려받는 거죠?
사기범: 실행 직후 상계나 환급으로 처리되니 그 부분은 걱정 안 하셔도 됩니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.",interaction_length=short; victim_suspicion=short; target_turns=14; added_turns=4;
P06-08,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 비상운영자금 접수 도와드린 상담사입니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 승인 직전 단계인데 예치금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 예치금은 실행 후 자동 환급되며 지금은 농협 207-567-700157로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 이 돈은 정말 나중에 돌려받는 거죠?
사기범: 실행 직후 상계나 환급으로 처리되니 그 부분은 걱정 안 하셔도 됩니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.
피해자: 영수증을 제가 직접 발급받을 수 있나요?",interaction_length=short; victim_suspicion=short; target_turns=15; added_turns=5;
P06-09,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 신속승인대출 접수 도와드린 상담사입니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 승인 직전 단계인데 보험료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보험료는 실행 후 자동 환급되며 지금은 카카오뱅크 208-568-700158로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 이 돈은 정말 나중에 돌려받는 거죠?
사기범: 실행 직후 상계나 환급으로 처리되니 그 부분은 걱정 안 하셔도 됩니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.",interaction_length=short; victim_suspicion=short; target_turns=14; added_turns=4;
P06-10,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 그러니까, 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 제가 협조하면 되는 건가요?
사기범: 승인 직전 단계인데 수수료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 수수료는 실행 후 자동 환급되며 지금은 토스뱅크 209-569-700159로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 이 돈은 정말 나중에 돌려받는 거죠?
사기범: 실행 직후 상계나 환급으로 처리되니 그 부분은 걱정 안 하셔도 됩니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.
피해자: 영수증을 제가 직접 발급받을 수 있나요?",interaction_length=short; victim_suspicion=short; target_turns=15; added_turns=5;
P06-11,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 비상운영자금 접수 도와드린 상담사입니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 승인 직전 단계인데 보증금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보증금는 실행 후 자동 환급되며 지금은 우리은행 210-570-700160로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
사기범: 금일 마감 전까지만 예치가 살아 있어서 지금 처리하셔야 합니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 회차를 놓치면 다시 처음부터 접수하셔야 합니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.
피해자: 영수증을 제가 직접 발급받을 수 있나요?
사기범: 계속 진행하겠습니다.",interaction_length=medium; victim_suspicion=medium; target_turns=19; added_turns=6;
P06-12,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 잠깐, 신속승인대출 접수 도와드린 상담사입니다.
피해자: 확인은 해보겠는데 불안하네요.
사기범: 승인 직전 단계인데 예치금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 예치금은 실행 후 자동 환급되며 지금은 신한은행 211-571-700161로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 그러니까, 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.",interaction_length=medium; victim_suspicion=medium; target_turns=16; added_turns=4;
P06-13,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 지금 말씀하시는 방식이 너무 이상합니다.
사기범: 승인 직전 단계인데 보험료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보험료는 실행 후 자동 환급되며 지금은 국민은행 212-572-700162로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
사기범: 금일 마감 전까지만 예치가 살아 있어서 지금 처리하셔야 합니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 회차를 놓치면 다시 처음부터 접수하셔야 합니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.",interaction_length=medium; victim_suspicion=medium; target_turns=17; added_turns=4;
P06-14,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 비상운영자금 접수 도와드린 상담사입니다.
피해자: 어떻게 하면 되죠?
사기범: 승인 직전 단계인데 수수료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 수수료는 실행 후 자동 환급되며 지금은 하나은행 213-573-700163로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.
피해자: 영수증을 제가 직접 발급받을 수 있나요?",interaction_length=medium; victim_suspicion=medium; target_turns=17; added_turns=5;
P06-15,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 어, 신속승인대출 접수 도와드린 상담사입니다.
피해자: 어떻게 하면 되죠?
사기범: 승인 직전 단계인데 보증금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보증금는 실행 후 자동 환급되며 지금은 농협 214-574-700164로 입금 확인만 필요합니다.
피해자: 잠깐, 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
사기범: 금일 마감 전까지만 예치가 살아 있어서 지금 처리하셔야 합니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 회차를 놓치면 다시 처음부터 접수하셔야 합니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.",interaction_length=medium; victim_suspicion=medium; target_turns=16; added_turns=3;
P06-16,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 승인 직전 단계인데 예치금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 예치금은 실행 후 자동 환급되며 지금은 카카오뱅크 215-575-700165로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.
피해자: 영수증을 제가 직접 발급받을 수 있나요?
사기범: 계속 진행하겠습니다.",interaction_length=medium; victim_suspicion=medium; target_turns=18; added_turns=6;
P06-17,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 비상운영자금 접수 도와드린 상담사입니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 승인 직전 단계인데 보험료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보험료는 실행 후 자동 환급되며 지금은 토스뱅크 216-576-700166로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.",interaction_length=medium; victim_suspicion=medium; target_turns=16; added_turns=4;
P06-18,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 그러니까, 신속승인대출 접수 도와드린 상담사입니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 승인 직전 단계인데 수수료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 수수료는 실행 후 자동 환급되며 지금은 우리은행 217-577-700167로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 잠깐, 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.
피해자: 영수증을 제가 직접 발급받을 수 있나요?",interaction_length=medium; victim_suspicion=medium; target_turns=17; added_turns=5;
P06-19,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 네, 말씀하세요.
사기범: 승인 직전 단계인데 보증금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보증금는 실행 후 자동 환급되며 지금은 신한은행 218-578-700168로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.
피해자: 영수증을 제가 직접 발급받을 수 있나요?",interaction_length=medium; victim_suspicion=medium; target_turns=17; added_turns=5;
P06-20,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 비상운영자금 접수 도와드린 상담사입니다.
피해자: 좀 이상한데 무슨 상황이죠?
사기범: 승인 직전 단계인데 예치금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 예치금은 실행 후 자동 환급되며 지금은 국민은행 219-579-700169로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
사기범: 금일 마감 전까지만 예치가 살아 있어서 지금 처리하셔야 합니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 회차를 놓치면 다시 처음부터 접수하셔야 합니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.",interaction_length=medium; victim_suspicion=medium; target_turns=16; added_turns=3;
P06-21,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 그게, 신속승인대출 접수 도와드린 상담사입니다.
피해자: 제가 직접 확인해 보겠습니다.
사기범: 승인 직전 단계인데 보험료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보험료는 실행 후 자동 환급되며 지금은 하나은행 220-580-700170로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 어, 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.",interaction_length=medium; victim_suspicion=medium; target_turns=16; added_turns=4;
P06-22,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 정부지원 소액대출 접수 도와드린 상담사입니다.
피해자: 지금 말씀하시는 방식이 너무 이상합니다.
사기범: 승인 직전 단계인데 수수료만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 수수료는 실행 후 자동 환급되며 지금은 농협 221-581-700171로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 의심되실 수 있지만 담당자 직통 번호와 접수번호까지 발급돼 있습니다.
사기범: 금일 마감 전까지만 예치가 살아 있어서 지금 처리하셔야 합니다.
피해자: 확인은 해보겠는데 여전히 불안하네요.
사기범: 절차상 필요한 단계라 빠르게 진행만 해주시면 됩니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 회차를 놓치면 다시 처음부터 접수하셔야 합니다.
피해자: 이상해서 여기서 중단하겠습니다. 제가 직접 확인할게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.",interaction_length=medium; victim_suspicion=medium; target_turns=16; added_turns=3;
P06-23,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 어, 비상운영자금 접수 도와드린 상담사입니다.
피해자: 어떻게 하면 되죠?
사기범: 승인 직전 단계인데 보증금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 보증금는 실행 후 자동 환급되며 지금은 카카오뱅크 222-582-700172로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 어, 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 금액이 적지 않은데 꼭 선납해야 하나요?
사기범: 예치 확인이 있어야 사고 대출 방지 장치가 해제됩니다.
피해자: 다른 방법은 없나요?
사기범: 선납을 제외하면 이번 회차는 진행이 어렵습니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 단계에서 취소하면 이번 심사 회차는 자동 종료됩니다.
피해자: 알겠습니다. 말씀하신 대로 진행해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.
피해자: 네, 이해했어요.",interaction_length=long; victim_suspicion=long; target_turns=22; added_turns=4;
P06-24,6,선입금요구형,data/voicephishing_pattern_scenarios_full.csv,6,"사기범: 신속승인대출 접수 도와드린 상담사입니다.
피해자: 왜 저한테 이런 연락이 오죠?
사기범: 승인 직전 단계인데 예치금만 먼저 납부하시면 바로 실행 가능합니다.
피해자: 대출인데 왜 돈을 먼저 내야 하죠?
사기범: 예치금은 실행 후 자동 환급되며 지금은 토스뱅크 223-583-700173로 입금 확인만 필요합니다.
피해자: 문자나 계약서는 보내주셨나요?
사기범: 심사 자체는 통과 상태라 입금 확인만 끝나면 바로 송금됩니다.
피해자: 환급은 언제 되는 건가요?
사기범: 실행 직후 자동 상계되거나 당일 반환 처리됩니다.
피해자: 문자 안내가 너무 간단해서 불안하네요.
사기범: 보안 링크로 접수번호와 승인 단계가 따로 조회되도록 되어 있습니다.
피해자: 금액이 적지 않은데 꼭 선납해야 하나요?
사기범: 예치 확인이 있어야 사고 대출 방지 장치가 해제됩니다.
피해자: 다른 방법은 없나요?
사기범: 선납을 제외하면 이번 회차는 진행이 어렵습니다.
피해자: 접수 취소하고 싶으면 어떻게 되나요?
사기범: 지금 단계에서 취소하면 이번 심사 회차는 자동 종료됩니다.
피해자: 바로 하긴 어렵고 조금만 더 확인해 볼게요.
피해자: 선결제가 필요한 사유를 문자로 남겨주세요. 제가 바로 볼 수 있어야 확인이 됩니다.
사기범: 계속 진행하겠습니다.
사기범: 문자에는 영수증 링크가 있어요. 지금은 카드 재발급비, 검수비만 입금되면 진행됩니다.",interaction_length=long; victim_suspicion=long; target_turns=21; added_turns=3;
